Date	       Julian	Idren	Season	Year	GIC	Class	Site	Weigth	Sex	ModeFDC	Mode	AgeMAT	Age	Info	Status	Type	Count	Periode
15/01/2007	015	V6M3002	6	2006	V	V6	FDC35	7,1	M	P	P	1	1	NA	NA	NA	NA	P3
16/01/2007	016	527	2	2006	B	B6	FDC10	4,5	F	P	P	0	0	0	NA	NA	NA	P3
16/01/2007	016	D6M2979	6	2006	D	D6	FDC35	5,9	M	P	P	0	0	NA	NA	NA	NA	P3
16/01/2007	016	F6M2988	6	2006	F	F6	FDC35	8,4	M	P	P	2	2	NA	NA	NA	NA	P3
16/01/2007	016	V6M3003	6	2006	V	V6	FDC35	6,9	M	P	P	2	2	NA	NA	NA	NA	P3
17/01/2007	017	528	2	2006	B	B6	FDC10	5,65	M	P	P	1	1	0	NA	NA	NA	P3
17/01/2007	017	529	2	2006	B	B6	FDC10	4,85	F	P	P	0	0	0	NA	NA	NA	P3
17/01/2007	017	530	2	2006	S	S6	FDC10	5,25	F	P	P	0	0	0	NA	NA	NA	P3
17/01/2007	017	F6F2986	6	2006	F	F6	FDC35	5,6	F	P	P	0	0	NA	NA	NA	NA	P3
17/01/2007	017	F6F3004	6	2006	F	F6	FDC35	5,6	F	P	P	0	0	NA	NA	NA	NA	P3
17/01/2007	017	F6M2987	6	2006	F	F6	FDC35	8,3	M	P	P	0	0	NA	NA	NA	NA	P3
17/01/2007	017	V6M2976	6	2006	V	V6	FDC35	8,5	M	P	P	0	0	NA	NA	NA	NA	P3
18/01/2007	018	D6M2977	6	2006	D	D6	FDC35	7,2	M	P	P	1	1	NA	NA	NA	NA	P3
18/01/2007	018	D6M3000	6	2006	D	D6	FDC35	6,5	M	P	P	2	2	NA	NA	NA	NA	P3
18/01/2007	018	F6F2983	6	2006	F	F6	FDC35	6	F	P	P	0	0	NA	NA	NA	NA	P3
18/01/2007	018	F6F2989	6	2006	F	F6	FDC35	6	F	P	P	0	0	NA	NA	NA	NA	P3
18/01/2007	018	F6M2984	6	2006	F	F6	FDC35	7,6	M	P	P	0	0	NA	NA	NA	NA	P3
18/01/2007	018	F6M3008	6	2006	F	F6	FDC35	6,8	M	P	P	0	0	NA	NA	NA	NA	P3
19/01/2007	019	F6M3006	6	2006	F	F6	FDC35	6,5	M	P	P	0	0	NA	NA	NA	NA	P3
19/01/2007	019	F6M3047	6	2006	F	F6	FDC35	6,3	M	P	P	2	2	NA	NA	NA	NA	P3
20/01/2007	020	V6F3010	6	2006	V	V6	FDC35	5,8	F	P	P	4	4	NA	NA	NA	NA	P3
21/01/2007	021	D6M3014	6	2006	D	D6	FDC35	6,8	M	P	P	0	0	NA	NA	NA	NA	P3
21/01/2007	021	F6M3005	6	2006	F	F6	FDC35	6,7	M	P	P	0	0	NA	NA	NA	NA	P3
22/01/2007	022	533	2	2006	S	S6	FDC10	5,6	M	P	P	0	0	0	NA	NA	NA	P3
22/01/2007	022	D6F3016	6	2006	D	D6	FDC35	5,9	F	P	P	1	1	NA	NA	NA	NA	P3
22/01/2007	022	D6F3025	6	2006	D	D6	FDC35	5,3	F	P	P	0	0	1	NR	O	NA	P3
22/01/2007	022	F6M3042	6	2006	F	F6	FDC35	6,9	M	P	P	0	0	NA	NA	NA	NA	P3
22/01/2007	022	V6M3009	6	2006	V	V6	FDC35	7,2	M	P	P	3	3	NA	NA	NA	NA	P3
22/01/2007	022	V6M3011	6	2006	V	V6	FDC35	6,2	M	P	P	1	1	NA	NA	NA	NA	P3
22/01/2007	022	V6M3027	6	2006	V	V6	FDC35	7,5	M	P	P	1	1	NA	NA	NA	NA	P3
22/01/2007	022	V6M3029	6	2006	V	V6	FDC35	5,9	M	P	P	1	1	NA	NA	NA	NA	P3
23/01/2007	023	D6F3018	6	2006	D	D6	FDC35	5,7	F	P	P	0	0	1	NR	O	NA	P3
23/01/2007	023	D6M3017	6	2006	D	D6	FDC35	8,2	M	P	P	0	0	NA	NA	NA	NA	P3
23/01/2007	023	F6F3046	6	2006	F	F6	FDC35	4,9	F	P	P	0	0	NA	NA	NA	NA	P3
23/01/2007	023	F6M3045	6	2006	F	F6	FDC35	5,4	M	P	P	0	0	NA	NA	NA	NA	P3
23/01/2007	023	V6M3030	6	2006	V	V6	FDC35	6,4	M	P	P	0	0	NA	NA	NA	NA	P3
24/01/2007	024	D6F3021	6	2006	D	D6	FDC35	5,4	F	P	P	4	4	NA	NA	NA	NA	P3
24/01/2007	024	D6F3023	6	2006	D	D6	FDC35	4,7	F	P	P	1	1	NA	NA	NA	NA	P3
24/01/2007	024	D6M3019	6	2006	D	D6	FDC35	7	M	P	P	3	3	NA	NA	NA	NA	P3
24/01/2007	024	D6M3020	6	2006	D	D6	FDC35	6,3	M	P	P	0	0	NA	NA	NA	NA	P3
24/01/2007	024	D6M3022	6	2006	D	D6	FDC35	6,5	M	P	P	0	0	NA	NA	NA	NA	P3
24/01/2007	024	D6M3024	6	2006	D	D6	FDC35	6,8	M	P	P	0	0	NA	NA	NA	NA	P3
24/01/2007	024	D6M3026	6	2006	D	D6	FDC35	7,3	M	P	P	0	0	NA	NA	NA	NA	P3
24/01/2007	024	F6F3044	6	2006	F	F6	FDC35	5,5	F	P	P	0	0	NA	NA	NA	NA	P3
24/01/2007	024	F6M3048	6	2006	F	F6	FDC35	6,2	M	P	P	0	0	NA	NA	NA	NA	P3
24/01/2007	024	V6F3028	6	2006	V	V6	FDC35	6,2	F	P	P	0	0	NA	NA	NA	NA	P3
24/01/2007	024	V6M3031	6	2006	V	V6	FDC35	6,9	M	P	P	0	0	NA	NA	NA	NA	P3
25/01/2007	025	F6M3043	6	2006	F	F6	FDC35	6,4	M	P	P	0	0	NA	NA	NA	NA	P3
25/01/2007	025	V6F3033	6	2006	V	V6	FDC35	6,5	F	P	P	0	0	NA	NA	NA	NA	P3
26/01/2007	026	F6M3049	6	2006	F	F6	FDC35	6,4	M	P	P	1	1	NA	NA	NA	NA	P3
26/01/2007	026	V6M3032	6	2006	V	V6	FDC35	6,4	M	P	P	0	0	NA	NA	NA	NA	P3
26/01/2007	026	V6M3034	6	2006	V	V6	FDC35	6,5	M	P	P	0	0	NA	NA	NA	NA	P3
26/01/2007	026	V6M3036	6	2006	V	V6	FDC35	4,5	M	P	P	2	2	NA	NA	NA	NA	P3
27/01/2007	027	D6M3037	6	2006	D	D6	FDC35	5	M	P	P	0	0	NA	NA	NA	NA	P3
28/01/2007	028	D6M3038	6	2006	D	D6	FDC35	7,2	M	P	P	0	0	NA	NA	NA	NA	P3
28/01/2007	028	D6M3041	6	2006	D	D6	FDC35	6,5	M	P	P	0	0	NA	NA	NA	NA	P3
28/01/2007	028	D6M3059	6	2006	D	D6	FDC35	6,7	M	P	P	2	2	NA	NA	NA	NA	P3
28/01/2007	028	D6M3060	6	2006	D	D6	FDC35	7,5	M	P	P	0	0	NA	NA	NA	NA	P3
29/01/2007	029	535	2	2006	B	B6	FDC10	5,3	F	P	P	0	0	0	NA	NA	NA	P3
29/01/2007	029	536	2	2006	S	S6	FDC10	5,55	F	P	P	1	1	0	NA	NA	NA	P3
29/01/2007	029	D6M3039	6	2006	D	D6	FDC35	5,5	M	P	P	0	0	NA	NA	NA	NA	P3
29/01/2007	029	D6M3056	6	2006	D	D6	FDC35	5	M	P	P	0	0	NA	NA	NA	NA	P3
29/01/2007	029	D6M3057	6	2006	D	D6	FDC35	6,5	M	P	P	2	2	NA	NA	NA	NA	P3
29/01/2007	029	D6M3061	6	2006	D	D6	FDC35	7	M	P	P	0	0	NA	NA	NA	NA	P3
29/01/2007	029	F6M3091	6	2006	F	F6	FDC35	4,9	M	P	P	1	1	NA	NA	NA	NA	P3
29/01/2007	029	F6NI3050	6	2006	F	F6	FDC35	6,8	NI	P	P	0	0	NA	NA	NA	NA	P3
29/01/2007	029	V6F3064	6	2006	V	V6	FDC35	5,8	F	P	P	0	0	NA	NA	NA	NA	P3
30/01/2007	030	541	2	2006	B	B6	FDC10	6,1	M	P	P	3	3	0	NA	NA	NA	P3
30/01/2007	030	D6F3062	6	2006	D	D6	FDC35	6,4	F	P	P	0	0	NA	NA	NA	NA	P3
30/01/2007	030	D6M3055	6	2006	D	D6	FDC35	6,9	M	P	P	0	0	NA	NA	NA	NA	P3
30/01/2007	030	F6F3053	6	2006	F	F6	FDC35	6,4	F	P	P	0	0	NA	NA	NA	NA	P3
30/01/2007	030	F6M3051	6	2006	F	F6	FDC35	6,4	M	P	P	0	0	NA	NA	NA	NA	P3
30/01/2007	030	F6M3052	6	2006	F	F6	FDC35	6,8	M	P	P	2	2	NA	NA	NA	NA	P3
30/01/2007	030	F6M3054	6	2006	F	F6	FDC35	6,7	M	P	P	0	0	NA	NA	NA	NA	P3
31/01/2007	031	543	2	2006	B	B6	FDC10	5,1	F	P	P	2	2	0	NA	NA	NA	P3
31/01/2007	031	544	2	2006	B	B6	FDC10	4,25	F	P	P	0	0	0	NA	NA	NA	P3
31/01/2007	031	D6M3058	6	2006	D	D6	FDC35	6	M	P	P	0	0	NA	NA	NA	NA	P3
31/01/2007	031	F6M3089	6	2006	F	F6	FDC35	6,8	M	P	P	0	0	NA	NA	NA	NA	P3
01/02/2007	032	545	3	2007	B	B7	FDC10	5,9	M	P	P	2	3	0	NA	NA	NA	P1
01/02/2007	032	546	3	2007	B	B7	FDC10	4,35	F	P	P	1	2	0	NA	NA	NA	P1
01/02/2007	032	V7M3080	7	2007	V	V7	FDC35	4,3	M	P	P	0	1	NA	NA	NA	NA	P1
02/02/2007	033	547	3	2007	S	S7	FDC10	5,6	F	P	P	0	1	1	R	PI	NA	P1
02/02/2007	033	D7F3066	7	2007	D	D7	FDC35	5,2	F	P	P	0	1	1	R	PI	NA	P1
02/02/2007	033	D7M3075	7	2007	D	D7	FDC35	6,1	M	P	P	3	4	NA	NA	NA	NA	P1
02/02/2007	033	V7F3079	7	2007	V	V7	FDC35	5,5	F	P	P	0	1	1	R	PI	NA	P1
02/02/2007	033	V7M3078	7	2007	V	V7	FDC35	5,2	M	P	P	0	1	NA	NA	NA	NA	P1
04/02/2007	035	D7M3065	7	2007	D	D7	FDC35	4,8	M	P	P	4	5	NA	NA	NA	NA	P1
04/02/2007	035	D7M3067	7	2007	D	D7	FDC35	7	M	P	P	0	1	NA	NA	NA	NA	P1
04/02/2007	035	D7M3069	7	2007	D	D7	FDC35	5,5	M	P	P	0	1	NA	NA	NA	NA	P1
04/02/2007	035	F7F3092	7	2007	F	F7	FDC35	4,5	F	P	P	0	1	1	R	PI	NA	P1
05/02/2007	036	550	3	2007	S	S7	FDC10	5	F	P	P	NA	NA	1	R	PI	NA	P1
05/02/2007	036	D7F3068	7	2007	D	D7	FDC35	5,7	F	P	P	1	2	1	R	PI	NA	P1
05/02/2007	036	D7F3072	7	2007	D	D7	FDC35	6,7	F	P	P	2	3	1	R	E	7	P1
05/02/2007	036	D7M3070	7	2007	D	D7	FDC35	6,1	M	P	P	0	1	NA	NA	NA	NA	P1
05/02/2007	036	D7M3071	7	2007	D	D7	FDC35	5,4	M	P	P	0	1	NA	NA	NA	NA	P1
05/02/2007	036	F7F3084	7	2007	F	F7	FDC35	5,5	F	P	P	4	5	1	R	PI	NA	P1
05/02/2007	036	F7F3085	7	2007	F	F7	FDC35	6,1	F	P	P	2	3	1	R	PI	NA	P1
05/02/2007	036	F7F3086	7	2007	F	F7	FDC35	5,6	F	P	P	0	1	1	R	E	5	P1
05/02/2007	036	F7F3087	7	2007	F	F7	FDC35	6,7	F	P	P	2	3	1	R	E	5	P1
05/02/2007	036	F7F3088	7	2007	F	F7	FDC35	5	F	P	P	0	1	1	R	PI	NA	P1
05/02/2007	036	F7F3090	7	2007	F	F7	FDC35	8,1	F	P	P	0	1	1	R	E	4	P1
05/02/2007	036	F7F3095	7	2007	F	F7	FDC35	5,7	F	P	P	0	1	1	R	PI	NA	P1
05/02/2007	036	F7F3106	7	2007	F	F7	FDC35	5,8	F	P	P	0	1	1	R	PI	NA	P1
05/02/2007	036	F7M3082	7	2007	F	F7	FDC35	8,2	M	P	P	1	2	NA	NA	NA	NA	P1
05/02/2007	036	F7M3083	7	2007	F	F7	FDC35	7,1	M	P	P	0	1	NA	NA	NA	NA	P1
06/02/2007	037	551	3	2007	S	S7	FDC10	4,6	F	P	P	7	8	1	R	PI	NA	P1
06/02/2007	037	552	3	2007	S	S7	FDC10	5,8	M	P	P	1	2	0	NA	NA	NA	P1
06/02/2007	037	D7M3073	7	2007	D	D7	FDC35	6,5	M	P	P	2	3	NA	NA	NA	NA	P1
06/02/2007	037	D7M3074	7	2007	D	D7	FDC35	7,2	M	P	P	0	1	NA	NA	NA	NA	P1
06/02/2007	037	F7F3102	7	2007	F	F7	FDC35	6,6	F	P	P	2	3	1	R	E	4	P1
06/02/2007	037	F7M3103	7	2007	F	F7	FDC35	6,7	M	P	P	0	1	NA	NA	NA	NA	P1
06/02/2007	037	F7M3104	7	2007	F	F7	FDC35	7,1	M	P	P	0	1	NA	NA	NA	NA	P1
06/02/2007	037	F7M3107	7	2007	F	F7	FDC35	6	M	P	P	0	1	NA	NA	NA	NA	P1
07/02/2007	038	F7F3111	7	2007	F	F7	FDC35	5,4	F	P	P	0	1	1	R	E	5	P1
08/02/2007	039	554	3	2007	B	B7	FDC10	4,2	M	P	P	1	2	0	NA	NA	NA	P1
09/02/2007	040	556	3	2007	B	B7	FDC10	5,65	F	P	P	2	3	1	R	E	5	P1
09/02/2007	040	557	3	2007	B	B7	FDC10	5,4	M	P	P	1	2	0	NA	NA	NA	P1
09/02/2007	040	558	3	2007	B	B7	FDC10	5,2	F	P	P	3	4	1	R	E	5	P1
09/02/2007	040	V7F3145	7	2007	V	V7	FDC35	6,4	F	P	P	1	2	1	R	E	6	P1
10/02/2007	041	559	3	2007	S	S7	FDC10	7,1	M	P	P	0	1	0	NA	NA	NA	P1
10/02/2007	041	F7F3112	7	2007	F	F7	FDC35	6,8	F	P	P	0	1	1	R	PI	NA	P1
10/02/2007	041	V7F3146	7	2007	V	V7	FDC35	5,4	F	P	P	0	1	1	R	PI	NA	P1
11/02/2007	042	F7M3110	7	2007	F	F7	FDC35	7,9	M	P	P	1	2	NA	NA	NA	NA	P1
11/02/2007	042	F7M3133	7	2007	F	F7	FDC35	6,5	M	P	P	1	2	NA	NA	NA	NA	P1
11/02/2007	042	V7M3144	7	2007	V	V7	FDC35	6,5	M	P	P	3	4	NA	NA	NA	NA	P1
12/02/2007	043	F7F3108	7	2007	F	F7	FDC35	5,9	F	P	P	0	1	1	R	E	6	P1
12/02/2007	043	F7F3134	7	2007	F	F7	FDC35	6,7	F	P	P	3	4	1	R	E	5	P1
12/02/2007	043	F7F3158	7	2007	F	F7	FDC35	6,5	F	P	P	0	1	1	R	E	5	P1
12/02/2007	043	F7M3109	7	2007	F	F7	FDC35	6,3	M	P	P	2	3	NA	NA	NA	NA	P1
12/02/2007	043	F7M3114	7	2007	F	F7	FDC35	7,3	M	P	P	0	1	NA	NA	NA	NA	P1
12/02/2007	043	F7M3123	7	2007	F	F7	FDC35	6,6	M	P	P	0	1	NA	NA	NA	NA	P1
13/02/2007	044	F7F3122	7	2007	F	F7	FDC35	5,8	F	P	P	1	2	1	R	PI	NA	P1
13/02/2007	044	F7F3124	7	2007	F	F7	FDC35	4,9	F	P	P	0	1	1	R	PI	NA	P1
13/02/2007	044	F7M3113	7	2007	F	F7	FDC35	7,3	M	P	P	1	2	NA	NA	NA	NA	P1
13/02/2007	044	V7M3142	7	2007	V	V7	FDC35	7,4	M	P	P	1	2	NA	NA	NA	NA	P1
14/02/2007	045	560	3	2007	B	B7	FDC10	4	F	P	P	0	1	1	R	E	5	P1
14/02/2007	045	561	3	2007	B	B7	FDC10	4,85	F	P	P	0	1	1	R	PI	NA	P1
14/02/2007	045	D7F3126	7	2007	D	D7	FDC35	5,3	F	P	P	0	1	1	R	PI	NA	P1
14/02/2007	045	F7M3138	7	2007	F	F7	FDC35	9	M	P	P	0	1	NA	NA	NA	NA	P1
14/02/2007	045	V7M3143	7	2007	V	V7	FDC35	8	M	P	P	0	1	NA	NA	NA	NA	P1
15/02/2007	046	562	3	2007	S	S7	FDC10	5,8	F	P	P	0	1	1	R	E	8	P1
15/02/2007	046	563	3	2007	B	B7	FDC10	5,9	M	P	P	0	1	0	NA	NA	NA	P1
15/02/2007	046	564	3	2007	S	S7	FDC10	6,05	F	T	T	1	2	1	R	E	6	P1
15/02/2007	046	D7M3125	7	2007	D	D7	FDC35	5,6	M	P	P	0	1	NA	NA	NA	NA	P1
15/02/2007	046	D7M3140	7	2007	D	D7	FDC35	5,8	M	P	P	0	1	NA	NA	NA	NA	P1
15/02/2007	046	F7F3139	7	2007	F	F7	FDC35	4,1	F	P	P	0	1	1	R	PI	NA	P1
15/02/2007	046	F7M3128	7	2007	F	F7	FDC35	7,4	M	P	P	1	2	NA	NA	NA	NA	P1
15/02/2007	046	F7M3130	7	2007	F	F7	FDC35	6,7	M	P	P	1	2	NA	NA	NA	NA	P1
15/02/2007	046	F7M3135	7	2007	F	F7	FDC35	5,9	M	P	P	0	1	NA	NA	NA	NA	P1
15/02/2007	046	F7M3136	7	2007	F	F7	FDC35	7,5	M	P	P	0	1	NA	NA	NA	NA	P1
15/02/2007	046	F7M3137	7	2007	F	F7	FDC35	5	M	P	P	0	1	NA	NA	NA	NA	P1
15/02/2007	046	V7F3141	7	2007	V	V7	FDC35	6,1	F	P	P	0	1	1	R	E	6	P1
16/02/2007	047	565	3	2007	B	B7	FDC10	4,8	F	P	P	0	1	1	R	PI	NA	P1
16/02/2007	047	D7F3127	7	2007	D	D7	FDC35	5,4	F	P	P	1	2	NA	NA	NA	NA	P1
16/02/2007	047	F7F3157	7	2007	F	F7	FDC35	6,7	F	P	P	0	1	1	R	E	6	P1
16/02/2007	047	F7M3131	7	2007	F	F7	FDC35	6,6	M	P	P	0	1	NA	NA	NA	NA	P1
16/02/2007	047	F7M3132	7	2007	F	F7	FDC35	5,7	M	P	P	0	1	NA	NA	NA	NA	P1
16/02/2007	047	F7M3153	7	2007	F	F7	FDC35	8,1	M	P	P	0	1	NA	NA	NA	NA	P1
17/02/2007	048	D7F3174	7	2007	D	D7	FDC35	5,2	F	P	P	0	1	1	R	E	7	P1
17/02/2007	048	F7F3155	7	2007	F	F7	FDC35	6,9	F	P	P	0	1	1	R	E	5	P1
17/02/2007	048	V7M3152	7	2007	V	V7	FDC35	7,4	M	P	P	0	1	NA	NA	NA	NA	P1
18/02/2007	049	566	3	2007	B	B7	FDC10	4,9	F	P	P	NA	NA	1	R	E	5	P1
18/02/2007	049	D7F3170	7	2007	D	D7	FDC35	6,8	F	P	P	3	4	1	R	E	9	P1
18/02/2007	049	F7F3178	7	2007	F	F7	FDC35	6,3	F	P	P	0	1	1	R	E	5	P1
18/02/2007	049	V7M3167	7	2007	V	V7	FDC35	6,5	M	P	P	1	2	NA	NA	NA	NA	P1
19/02/2007	050	567	3	2007	B	B7	FDC10	5,8	M	T	T	0	1	0	NA	NA	NA	P1
19/02/2007	050	568	3	2007	B	B7	FDC10	5,7	M	T	T	0	1	0	NA	NA	NA	P1
19/02/2007	050	569	3	2007	B	B7	FDC10	6,7	F	T	T	8	9	1	R	E	4	P1
19/02/2007	050	570	3	2007	S	S7	FDC10	5,25	M	P	P	0	1	0	NA	NA	NA	P1
19/02/2007	050	F7F3160	7	2007	F	F7	FDC35	7,1	F	P	P	3	4	1	R	E	4	P1
20/02/2007	051	572	3	2007	B	B7	FDC10	7,9	M	T	T	1	2	0	NA	NA	NA	P1
20/02/2007	051	573	3	2007	B	B7	FDC10	3,55	F	T	T	0	1	1	R	PI	NA	P1
20/02/2007	051	574	3	2007	B	B7	FDC10	5,4	F	P	P	5	6	1	R	E	5	P1
20/02/2007	051	F7M3159	7	2007	F	F7	FDC35	6,5	M	P	P	1	2	NA	NA	NA	NA	P1
21/02/2007	052	D7F3161	7	2007	D	D7	FDC35	6,2	F	P	P	1	2	1	R	E	5	P1
21/02/2007	052	D7M3176	7	2007	D	D7	FDC35	7,5	M	P	P	1	2	NA	NA	NA	NA	P1
21/02/2007	052	F7F3156	7	2007	F	F7	FDC35	6,3	F	P	P	0	1	1	R	E	5	P1
21/02/2007	052	F7M3154	7	2007	F	F7	FDC35	6,7	M	P	P	0	1	NA	NA	NA	NA	P1
21/02/2007	052	V7M3165	7	2007	V	V7	FDC35	6,8	M	P	P	1	2	NA	NA	NA	NA	P1
22/02/2007	053	579	3	2007	B	B7	FDC10	7,18	F	T	T	1	2	1	R	E	5	P1
22/02/2007	053	D7F3162	7	2007	D	D7	FDC35	6,9	F	P	P	0	1	1	R	E	5	P1
22/02/2007	053	D7F3163	7	2007	D	D7	FDC35	6,5	F	P	P	2	3	1	R	E	5	P1
22/02/2007	053	D7M3168	7	2007	D	D7	FDC35	8,3	M	P	P	0	1	NA	NA	NA	NA	P1
22/02/2007	053	V7F3166	7	2007	V	V7	FDC35	6,5	F	P	P	0	1	1	R	E	4	P1
23/02/2007	054	580	3	2007	S	S7	FDC10	5,8	F	P	P	1	2	1	R	E	6	P1
23/02/2007	054	D7M3169	7	2007	D	D7	FDC35	7,4	M	P	P	0	1	NA	NA	NA	NA	P1
23/02/2007	054	V7F3189	7	2007	V	V7	FDC35	5,8	F	P	P	1	2	1	R	E	7	P1
24/02/2007	055	F7F3199	7	2007	F	F7	FDC35	6,5	F	P	P	2	3	NA	NA	NA	NA	P1
24/02/2007	055	F7M3180	7	2007	F	F7	FDC35	5,9	M	P	P	0	1	NA	NA	NA	NA	P1
24/02/2007	055	V7M3177	7	2007	V	V7	FDC35	6,8	M	P	P	0	1	NA	NA	NA	NA	P1
24/02/2007	055	V7M3179	7	2007	V	V7	FDC35	6,4	M	P	P	0	1	NA	NA	NA	NA	P1
25/02/2007	056	581	3	2007	S	S7	FDC10	5,7	F	P	P	NA	NA	1	R	E	6	P1
25/02/2007	056	582	3	2007	B	B7	FDC10	6,45	M	P	P	0	1	0	NA	NA	NA	P1
25/02/2007	056	D7M3182	7	2007	D	D7	FDC35	5,4	M	P	P	1	2	NA	NA	NA	NA	P1
25/02/2007	056	D7M3187	7	2007	D	D7	FDC35	7,5	M	P	P	4	5	NA	NA	NA	NA	P1
26/02/2007	057	D7F3194	7	2007	D	D7	FDC35	5,8	F	P	P	0	1	1	R	E	4	P1
28/02/2007	059	584	3	2007	S	S7	FDC10	6,2	F	T	T	1	2	0	NA	NA	NA	P1
28/02/2007	059	585	3	2007	S	S7	FDC10	5,4	M	T	T	5	6	0	NA	NA	NA	P1
28/02/2007	059	586	3	2007	B	B7	FDC10	4,8	F	P	P	1	2	1	R	E	5	P1
28/02/2007	059	D7M3192	7	2007	D	D7	FDC35	5,7	M	P	P	0	1	NA	NA	NA	NA	P1
28/02/2007	059	F7M3198	7	2007	F	F7	FDC35	6,5	M	P	P	2	3	NA	NA	NA	NA	P1
28/02/2007	059	V7F3200	7	2007	V	V7	FDC35	5,4	F	P	P	0	1	1	R	E	5	P1
01/03/2007	060	588	3	2007	B	B7	FDC10	6,05	M	T	T	2	3	0	NA	NA	NA	P1
01/03/2007	060	589	3	2007	B	B7	FDC10	6,6	M	T	T	4	5	0	NA	NA	NA	P1
01/03/2007	060	590	3	2007	B	B7	FDC10	6,05	F	T	T	0	1	1	R	E	5	P1
01/03/2007	060	591	3	2007	S	S7	FDC10	5,2	F	P	P	1	2	1	R	CP	3	P1
01/03/2007	060	V7M3190	7	2007	V	V7	FDC35	6,7	M	P	P	3	4	NA	NA	NA	NA	P1
01/03/2007	060	V7M3193	7	2007	V	V7	FDC35	6,5	M	P	P	0	1	NA	NA	NA	NA	P1
02/03/2007	061	592	3	2007	B	B7	FDC10	7,2	F	T	T	0	1	1	R	E	4	P1
02/03/2007	061	D7M3213	7	2007	D	D7	FDC35	7,2	M	P	P	0	1	NA	NA	NA	NA	P1
04/03/2007	063	593	3	2007	B	B7	FDC10	5,3	M	P	P	NA	NA	0	NA	NA	NA	P1
05/03/2007	064	594	3	2007	S	S7	FDC10	7,05	F	P	P	4	5	1	R	E	6	P1
05/03/2007	064	D7M3201	7	2007	D	D7	FDC35	5	M	P	P	0	1	NA	NA	NA	NA	P1
06/03/2007	065	595	3	2007	B	B7	FDC10	4,55	F	T	T	0	1	1	R	E	5	P1
06/03/2007	065	596	3	2007	B	B7	FDC10	7,4	M	P	P	2	3	0	NA	NA	NA	P1
06/03/2007	065	597	3	2007	B	B7	FDC10	6,3	F	P	P	3	4	1	R	E	4	P1
06/03/2007	065	V7M3204	7	2007	V	V7	FDC35	6,6	M	P	P	0	1	NA	NA	NA	NA	P1
08/03/2007	067	D7F3202	7	2007	D	D7	FDC35	5,9	F	P	P	1	2	1	R	E	6	P1
08/03/2007	067	D7F3203	7	2007	D	D7	FDC35	5,4	F	P	P	1	2	1	R	E	4	P1
09/03/2007	068	599	3	2007	B	B7	FDC10	6,25	F	T	T	0	1	0	NA	NA	NA	P1
09/03/2007	068	600	3	2007	B	B7	FDC10	3,9	F	T	T	2	3	0	NA	NA	NA	P1
09/03/2007	068	601	3	2007	S	S7	FDC10	5,35	F	P	P	0	1	1	R	E	4	P1
09/03/2007	068	D7M3215	7	2007	D	D7	FDC35	8,6	M	P	P	1	2	NA	NA	NA	NA	P1
10/03/2007	069	602	3	2007	B	B7	FDC10	5,2	F	P	P	NA	NA	1	NR	O	NA	P1
10/03/2007	069	D7M3223	7	2007	D	D7	FDC35	6	M	P	P	4	5	NA	NA	NA	NA	P1
10/03/2007	069	F7M3211	7	2007	F	F7	FDC35	6,8	M	P	P	1	2	NA	NA	NA	NA	P1
11/03/2007	070	V7M3219	7	2007	V	V7	FDC35	8,1	M	P	P	1	2	NA	NA	NA	NA	P1
12/03/2007	071	603	3	2007	B	B7	FDC10	5,55	M	P	P	0	1	0	NA	NA	NA	P1
12/03/2007	071	604	3	2007	B	B7	FDC10	5,7	F	P	P	2	3	1	R	E	4	P1
12/03/2007	071	D7F3206	7	2007	D	D7	FDC35	4,8	F	P	P	1	2	NA	NR	R	NA	P1
13/03/2007	072	605	3	2007	B	B7	FDC10	6	M	T	T	2	3	0	NA	NA	NA	P1
13/03/2007	072	606	3	2007	B	B7	FDC10	5,15	F	T	T	0	1	1	R	E	3	P1
13/03/2007	072	D7F3205	7	2007	D	D7	FDC35	7,2	F	P	P	1	2	1	R	E	6	P1
13/03/2007	072	D7M3207	7	2007	D	D7	FDC35	7,8	M	P	P	5	6	NA	NA	NA	NA	P1
14/03/2007	073	607	3	2007	B	B7	FDC10	5,5	F	T	T	NA	NA	1	NR	O	NA	P1
15/03/2007	074	D7F3218	7	2007	D	D7	FDC35	5,9	F	P	P	0	1	1	R	E	4	P1
17/03/2007	076	608	3	2007	S	S7	FDC10	5,1	F	P	P	1	2	1	R	CP	6	P1
18/03/2007	077	609	3	2007	S	S7	FDC10	7,1	M	P	P	0	1	0	NA	NA	NA	P1
19/03/2007	078	610	3	2007	B	B7	FDC10	5,7	F	D	D	2	3	1	R	CP	5	P1
19/03/2007	078	F7F3210	7	2007	F	F7	FDC35	6,8	F	P	P	0	1	1	R	E	5	P1
19/03/2007	078	F7M3209	7	2007	F	F7	FDC35	7,1	M	P	P	2	3	NA	NA	NA	NA	P1
19/03/2007	078	V7F3220	7	2007	V	V7	FDC35	6,1	F	D	D	0	1	1	R	CP	5	P1
20/03/2007	079	611	3	2007	B	B7	FDC10	5,25	M	T	T	0	1	0	NA	NA	NA	P1
20/03/2007	079	612	3	2007	S	S7	FDC10	6,5	M	P	P	0	1	0	NA	NA	NA	P1
20/03/2007	079	613	3	2007	B	B7	FDC10	4,6	F	P	P	1	2	1	R	CP	5	P1
21/03/2007	080	614	3	2007	B	B7	FDC10	5,85	M	P	P	0	1	0	NA	NA	NA	P1
