Idren	Year	GIC	Weigth	Sex	Mode	Age2+	Age4+	Age	Info	Status	Type	Count
D3F1467	3	D	5,6	F	P	2	3	3	1	R	CP	3
D3F1491b	3	D	5	F	C	2	3	3	1	NR	O	NA
D3F1519	3	D	5,2	F	P	2	4	4	NA	NA	NA	NA
D3F1441	3	D	7	F	C	2	4	4	NA	NA	NA	NA
D3F1532	3	D	7	F	P	2	4	4	NA	NA	NA	NA
D3F1042	3	D	9,2	F	P	2	4	5	1	R	E	10
D3F1091	3	D	6,1	F	C	2	4	5	1	R	PI	NA
D3F1158	3	D	6,8	F	P	2	4	5	1	R	E	4
D3Mx2385	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2386	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2387	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2388	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2389	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2390	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2391	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2392	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2401	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2405	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2406	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2407	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2408	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2409	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2410	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2411	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2419	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2420	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2421	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2422	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2430	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2431	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2439	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2440	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2445	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2446	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2447	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2448	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2449	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2452	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2453	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2459	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2460	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2461	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2462	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2463	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2464	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3Mx2465	3	D	NA	M	D	0	0	0	NA	NA	NA	NA
D3M1231	3	D	6,6	M	D	0	0	0	NA	NA	NA	NA
D3M1245	3	D	6,1	M	C	0	0	0	NA	NA	NA	NA
D3M1248	3	D	7,5	M	C	0	0	0	NA	NA	NA	NA
D3M1249	3	D	7,6	M	C	0	0	0	NA	NA	NA	NA
D3M1251	3	D	8,1	M	C	0	0	0	NA	NA	NA	NA
D3M1253	3	D	7	M	C	0	0	0	NA	NA	NA	NA
D3M1256	3	D	6,3	M	C	0	0	0	NA	NA	NA	NA
D3M1257	3	D	6,5	M	C	0	0	0	NA	NA	NA	NA
D3M1258	3	D	6,8	M	C	0	0	0	NA	NA	NA	NA
D3M1263	3	D	7	M	C	0	0	0	NA	NA	NA	NA
D3M1276	3	D	8,5	M	R	0	0	0	NA	NA	NA	NA
D3M1277	3	D	7,1	M	C	0	0	0	NA	NA	NA	NA
D3M1284	3	D	6,8	M	P	0	0	0	NA	NA	NA	NA
D3M1281	3	D	6,5	M	C	0	0	0	NA	NA	NA	NA
D3M1285	3	D	7,4	M	C	0	0	0	NA	NA	NA	NA
D3M1288	3	D	7,2	M	C	0	0	0	NA	NA	NA	NA
D3M1290	3	D	5,5	M	C	0	0	0	NA	NA	NA	NA
D3M1291	3	D	6,8	M	C	0	0	0	NA	NA	NA	NA
D3M1293	3	D	8	M	C	0	0	0	NA	NA	NA	NA
D3M1295	3	D	6,4	M	P	0	0	0	NA	NA	NA	NA
D3M1300	3	D	7,4	M	C	0	0	0	NA	NA	NA	NA
D3M1302	3	D	7,4	M	C	0	0	0	NA	NA	NA	NA
D3M1304	3	D	6,8	M	P	0	0	0	NA	NA	NA	NA
D3M1299	3	D	6,7	M	C	0	0	0	NA	NA	NA	NA
D3M1307	3	D	6,6	M	P	0	0	0	NA	NA	NA	NA
D3M1312	3	D	6,5	M	C	0	0	0	NA	NA	NA	NA
D3M1313	3	D	6,5	M	C	0	0	0	NA	NA	NA	NA
D3M1308	3	D	6,3	M	P	0	0	0	NA	NA	NA	NA
D3M1319	3	D	8	M	C	0	0	0	NA	NA	NA	NA
D3M1320	3	D	7,5	M	C	0	0	0	NA	NA	NA	NA
D3M1321	3	D	6,6	M	C	0	0	0	NA	NA	NA	NA
D3M1322	3	D	6,5	M	P	0	0	0	NA	NA	NA	NA
D3M1326	3	D	7,4	M	C	0	0	0	NA	NA	NA	NA
D3M1328	3	D	7,1	M	P	0	0	0	NA	NA	NA	NA
D3M1329	3	D	6,5	M	P	0	0	0	NA	NA	NA	NA
D3M1332	3	D	7,7	M	P	0	0	0	NA	NA	NA	NA
D3M1337	3	D	6,7	M	P	0	0	0	NA	NA	NA	NA
D3M1350	3	D	6,2	M	P	0	0	0	NA	NA	NA	NA
D3M1367	3	D	7	M	P	0	0	0	NA	NA	NA	NA
D3M1368	3	D	6,1	M	R	0	0	0	NA	NA	NA	NA
D3M1377	3	D	5,9	M	P	0	0	0	NA	NA	NA	NA
D3M1371	3	D	7,4	M	P	0	0	0	NA	NA	NA	NA
D3M1390	3	D	6,5	M	P	0	0	0	NA	NA	NA	NA
D3M1391	3	D	6,5	M	P	0	0	0	NA	NA	NA	NA
D3M1395	3	D	5,5	M	P	0	0	0	NA	NA	NA	NA
D3M1396	3	D	5,8	M	P	0	0	0	NA	NA	NA	NA
D3M1397	3	D	7,9	M	P	0	0	0	NA	NA	NA	NA
D3M1415	3	D	5,3	M	C	0	0	0	NA	NA	NA	NA
D3M1416	3	D	7,3	M	P	0	0	0	NA	NA	NA	NA
D3M1419	3	D	4,5	M	P	0	0	0	NA	NA	NA	NA
D3M1421	3	D	6,9	M	P	0	0	0	NA	NA	NA	NA
D3M1422	3	D	6,9	M	P	0	0	0	NA	NA	NA	NA
D3M1423	3	D	7,2	M	P	0	0	0	NA	NA	NA	NA
D3M1432	3	D	9,3	M	C	0	0	0	NA	NA	NA	NA
D3M1433	3	D	7,1	M	C	0	0	0	NA	NA	NA	NA
D3M1439	3	D	6,1	M	C	0	0	0	NA	NA	NA	NA
D3M1038	3	D	8,2	M	C	1	1	1	NA	NA	NA	NA
D3M1039	3	D	6,9	M	P	1	1	1	NA	NA	NA	NA
D3M1040	3	D	7,1	M	P	1	1	1	NA	NA	NA	NA
D3M1046	3	D	7,1	M	P	1	1	1	NA	NA	NA	NA
D3M1048	3	D	7,8	M	P	1	1	1	NA	NA	NA	NA
D3M1049	3	D	7,8	M	P	1	1	1	NA	NA	NA	NA
D3M1064	3	D	5,9	M	P	1	1	1	NA	NA	NA	NA
D3M1066	3	D	6,4	M	P	1	1	1	NA	NA	NA	NA
D3M1062	3	D	6,7	M	P	1	1	1	NA	NA	NA	NA
D3M1085	3	D	7	M	P	1	1	1	NA	NA	NA	NA
D3M1087	3	D	7,4	M	P	1	1	1	NA	NA	NA	NA
D3M1089	3	D	7,2	M	C	1	1	1	NA	NA	NA	NA
D3M1105	3	D	5,3	M	P	1	1	1	NA	NA	NA	NA
D3M1090	3	D	6,8	M	C	1	1	1	NA	NA	NA	NA
D3M1115	3	D	6,5	M	P	1	1	1	NA	NA	NA	NA
D3M1123	3	D	5,7	M	P	1	1	1	NA	NA	NA	NA
D3M1130	3	D	6	M	P	1	1	1	NA	NA	NA	NA
D3M1117	3	D	7,1	M	C	1	1	1	NA	NA	NA	NA
D3M1118	3	D	6,7	M	C	1	1	1	NA	NA	NA	NA
D3M1120	3	D	6,2	M	C	1	1	1	NA	NA	NA	NA
D3M1127	3	D	7,6	M	P	1	1	1	NA	NA	NA	NA
D3M1128	3	D	6,3	M	C	1	1	1	NA	NA	NA	NA
D3M1129	3	D	6	M	C	1	1	1	NA	NA	NA	NA
D3M1139	3	D	5,5	M	P	1	1	1	NA	NA	NA	NA
D3M1147	3	D	7	M	P	1	1	1	NA	NA	NA	NA
D3M1148	3	D	6,5	M	P	1	1	1	NA	NA	NA	NA
D3M1153	3	D	6,1	M	P	1	1	1	NA	NA	NA	NA
D3M1180	3	D	6,4	M	P	1	1	1	NA	NA	NA	NA
D3M1200	3	D	6	M	P	1	1	1	NA	NA	NA	NA
D3M1443	3	D	7,4	M	P	1	1	1	NA	NA	NA	NA
D3M1464	3	D	8,7	M	P	1	1	1	NA	NA	NA	NA
D3M1446	3	D	7,1	M	P	1	1	1	NA	NA	NA	NA
D3M1450	3	D	7	M	P	1	1	1	NA	NA	NA	NA
D3M1452b	3	D	7,5	M	P	1	1	1	NA	NA	NA	NA
D3M1453b	3	D	7,5	M	P	1	1	1	NA	NA	NA	NA
D3M1454b	3	D	6,5	M	P	1	1	1	NA	NA	NA	NA
D3M1466	3	D	6,8	M	C	1	1	1	NA	NA	NA	NA
D3M1474	3	D	6,8	M	P	1	1	1	NA	NA	NA	NA
D3M1475	3	D	6,4	M	P	1	1	1	NA	NA	NA	NA
D3M1477	3	D	6,5	M	P	1	1	1	NA	NA	NA	NA
D3M1484	3	D	7,4	M	P	1	1	1	NA	NA	NA	NA
D3M1476	3	D	5,6	M	P	1	1	1	NA	NA	NA	NA
D3M1482	3	D	7	M	P	1	1	1	NA	NA	NA	NA
D3M1485	3	D	7,5	M	P	1	1	1	NA	NA	NA	NA
D3M1487	3	D	4,1	M	P	1	1	1	NA	NA	NA	NA
D3M1489	3	D	6,5	M	P	1	1	1	NA	NA	NA	NA
D3M1517	3	D	6,8	M	P	1	1	1	NA	NA	NA	NA
D3M1518	3	D	6,7	M	P	1	1	1	NA	NA	NA	NA
D3M1521	3	D	5,8	M	P	1	1	1	NA	NA	NA	NA
D3M1533	3	D	6,5	M	P	1	1	1	NA	NA	NA	NA
D3M1530	3	D	7,2	M	P	1	1	1	NA	NA	NA	NA
D3M1540	3	D	8,2	M	P	1	1	1	NA	NA	NA	NA
D3M1531	3	D	8,5	M	C	1	1	1	NA	NA	NA	NA
D3M1539	3	D	7,1	M	P	1	1	1	NA	NA	NA	NA
D3M1541	3	D	7,9	M	P	1	1	1	NA	NA	NA	NA
D3M1556	3	D	5,6	M	P	1	1	1	NA	NA	NA	NA
D3M1561	3	D	7,5	M	P	1	1	1	NA	NA	NA	NA
D3M1226	3	D	7,2	M	P	1	1	1	NA	NA	NA	NA
D3M1305	3	D	6,5	M	P	1	1	1	NA	NA	NA	NA
D3M1247	3	D	6,8	M	C	1	1	1	NA	NA	NA	NA
D3M1255	3	D	7,8	M	C	1	1	1	NA	NA	NA	NA
D3M1264	3	D	9	M	C	1	1	1	NA	NA	NA	NA
D3M1278	3	D	7,9	M	C	1	1	1	NA	NA	NA	NA
D3M1296	3	D	8,2	M	P	1	1	1	NA	NA	NA	NA
D3M1311	3	D	7,2	M	C	1	1	1	NA	NA	NA	NA
D3M1314	3	D	7	M	C	1	1	1	NA	NA	NA	NA
D3M1327	3	D	8,4	M	C	1	1	1	NA	NA	NA	NA
D3M1333	3	D	6,4	M	P	1	1	1	NA	NA	NA	NA
D3M1520	3	D	6,8	M	P	1	1	1	NA	NA	NA	NA
D3M1402	3	D	9,1	M	P	1	1	1	NA	NA	NA	NA
D3M1425	3	D	6,6	M	P	1	1	1	NA	NA	NA	NA
D3M1434	3	D	7,6	M	C	1	1	1	NA	NA	NA	NA
D3M1459b	3	D	8,2	M	P	1	1	1	NA	NA	NA	NA
D3M1490b	3	D	6,6	M	C	1	1	1	NA	NA	NA	NA
D3M1513	3	D	5,5	M	R	1	1	1	NA	NA	NA	NA
D3M1534	3	D	7,6	M	P	1	1	1	NA	NA	NA	NA
D3M1563	3	D	7,5	M	P	1	1	1	NA	NA	NA	NA
D3M1029	3	D	7,3	M	P	2	2	2	NA	NA	NA	NA
D3M1104	3	D	8	M	R	2	2	2	NA	NA	NA	NA
D3M1101	3	D	6,7	M	P	2	2	2	NA	NA	NA	NA
D3M1124	3	D	6	M	C	2	2	2	NA	NA	NA	NA
D3M1122	3	D	6,6	M	P	2	2	2	NA	NA	NA	NA
D3M1134	3	D	5,5	M	P	2	2	2	NA	NA	NA	NA
D3M1244	3	D	7,5	M	C	2	2	2	NA	NA	NA	NA
D3M1310	3	D	6,2	M	C	2	2	2	NA	NA	NA	NA
D3M1403	3	D	8	M	C	2	2	2	NA	NA	NA	NA
D3M1465	3	D	7,1	M	C	2	2	2	NA	NA	NA	NA
D3M1481	3	D	7,6	M	P	2	2	2	NA	NA	NA	NA
D3M1511	3	D	7,6	M	C	2	2	2	NA	NA	NA	NA
D3M1030	3	D	7,2	M	P	2	3	3	NA	NA	NA	NA
D3M1036	3	D	7,4	M	P	2	3	3	NA	NA	NA	NA
D3M1047	3	D	7	M	P	2	3	3	NA	NA	NA	NA
D3M1065	3	D	6,6	M	P	2	3	3	NA	NA	NA	NA
D3M1078	3	D	6,5	M	C	2	3	3	NA	NA	NA	NA
D3M1092	3	D	7,8	M	C	2	3	3	NA	NA	NA	NA
D3M1315	3	D	8,1	M	C	2	3	3	NA	NA	NA	NA
D3M1338	3	D	8,1	M	P	2	3	3	NA	NA	NA	NA
D3M1394	3	D	8,3	M	C	2	3	3	NA	NA	NA	NA
D3M1479	3	D	8,6	M	P	2	3	3	NA	NA	NA	NA
D3M1528	3	D	5,9	M	P	2	4	4	NA	NA	NA	NA
D3M1166	3	D	7	M	P	2	4	5	NA	NA	NA	NA
D3M1462	3	D	7,8	M	P	2	4	5	NA	NA	NA	NA
D3M1522	3	D	7,6	M	P	2	4	6	NA	NA	NA	NA
D3M1043	3	D	6,7	M	P	2	4	7	NA	NA	NA	NA
D3NIx2415	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2416	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2417	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2418	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2434	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2435	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2436	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2437	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2475	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2476	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2477	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2478	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D3NIx2479	3	D	NA	NI	D	0	0	0	NA	NA	NA	NA
F3Fx2493	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2495	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2500	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2501	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2502	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2505	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2506	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2507	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2509	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2552	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2553	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2554	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2555	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2556	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2557	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2560	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2561	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2562	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2563	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2564	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2565	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2566	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2567	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2584	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2585	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2586	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2587	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2590	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2591	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2592	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2593	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3Fx2594	3	F	NA	F	D	0	0	0	NA	NA	NA	NA
F3F1267	3	F	6,3	F	C	0	0	0	1	NR	O	NA
F3F1273	3	F	5,8	F	C	0	0	0	1	NR	O	NA
F3F1334	3	F	4,4	F	P	0	0	0	1	NR	O	NA
F3F1335	3	F	4,7	F	P	0	0	0	1	NR	O	NA
F3F1340	3	F	5,9	F	P	0	0	0	1	NR	O	NA
F3F1341	3	F	6,3	F	P	0	0	0	1	NR	O	NA
F3F1356	3	F	5,1	F	P	0	0	0	1	NR	O	NA
F3F1393	3	F	5	F	P	0	0	0	1	NR	O	NA
F3F1388	3	F	6,2	F	P	0	0	0	1	NR	O	NA
F3F1406	3	F	5,9	F	P	0	0	0	1	NR	O	NA
F3F1427	3	F	5,7	F	P	0	0	0	1	NR	O	NA
F3F1429	3	F	5,8	F	P	0	0	0	1	NR	O	NA
F3F1437	3	F	6,1	F	P	0	0	0	NA	NA	NA	NA
F3F1426	3	F	5,2	F	P	0	0	0	1	NR	O	NA
F3F1436	3	F	5,8	F	P	0	0	0	NA	NA	NA	NA
F3F1059	3	F	6,7	F	C	1	1	1	1	R	E	6
F3F1058	3	F	6,7	F	P	1	1	1	1	R	PI	NA
F3F1080	3	F	5,7	F	P	1	1	1	1	R	PI	NA
F3F1081	3	F	6	F	P	1	1	1	1	R	PI	NA
F3F1083	3	F	4,8	F	P	1	1	1	1	NR	O	NA
F3F1098	3	F	6,1	F	P	1	1	1	1	R	PI	NA
F3F1108	3	F	5,4	F	P	1	1	1	1	R	E	3
F3F1109	3	F	5,7	F	P	1	1	1	1	NR	O	NA
F3F1133	3	F	5	F	P	1	1	1	1	NR	O	NA
F3F1131	3	F	6	F	P	1	1	1	1	R	E	4
F3F1155	3	F	4,5	F	P	1	1	1	1	R	E	4
F3F1156	3	F	6,5	F	P	1	1	1	1	R	E	6
F3F1162	3	F	7	F	P	1	1	1	1	R	E	5
F3F1163	3	F	6	F	P	1	1	1	1	R	E	3
F3F1160	3	F	5,7	F	P	1	1	1	1	R	E	3
F3F1167	3	F	6,5	F	P	1	1	1	1	NR	O	NA
F3F1173	3	F	5	F	P	1	1	1	1	R	E	4
F3F1189	3	F	6,3	F	P	1	1	1	1	R	E	5
F3F1206	3	F	6,6	F	P	1	1	1	NA	NA	NA	NA
F3F1458b	3	F	5,5	F	P	1	1	1	NA	NA	NA	NA
F3F1455	3	F	6,3	F	P	1	1	1	1	NR	O	NA
F3F1473	3	F	6,5	F	C	1	1	1	1	NR	O	NA
F3F1471	3	F	5,5	F	P	1	1	1	1	NR	O	NA
F3F1552	3	F	5,9	F	P	1	1	1	1	NR	O	NA
F3F1551	3	F	6,7	F	P	1	1	1	1	NR	O	NA
F3F1225	3	F	5,7	F	P	1	1	1	1	R	CP	6
F3F1331	3	F	6,3	F	P	1	1	1	1	R	CP	4
F3F1386	3	F	6,2	F	P	1	1	1	1	NR	O	NA
F3F1508	3	F	5,6	F	P	1	1	1	1	NR	O	NA
F3F1094	3	F	6,2	F	P	2	2	2	1	R	PI	NA
F3F1057	3	F	6,7	F	P	2	2	2	1	NR	O	NA
F3F1099	3	F	6,4	F	P	2	2	2	1	R	E	5
F3F1061	3	F	7	F	C	2	2	2	1	R	PI	NA
F3F1136	3	F	4,7	F	P	2	2	2	NA	NA	NA	NA
F3F1138	3	F	6,2	F	C	2	2	2	1	R	E	3
F3F1182	3	F	6,2	F	P	2	2	2	1	R	E	5
F3F1184	3	F	6,5	F	P	2	2	2	1	R	E	5
F3F1187	3	F	5,6	F	P	2	2	2	1	NR	O	NA
F3F1224	3	F	5,2	F	P	2	2	2	NA	NA	NA	NA
F3F1342	3	F	6,7	F	P	2	2	2	NA	NA	NA	NA
F3F1463	3	F	7	F	P	2	2	2	NA	NA	NA	NA
F3F1052	3	F	6,7	F	C	2	3	3	NA	NA	NA	NA
F3F1096	3	F	6,4	F	P	2	3	3	1	R	PI	NA
F3F1164	3	F	7,1	F	P	2	3	3	1	R	E	4
F3F1202	3	F	6,6	F	P	2	3	3	NA	NA	NA	NA
F3F1358	3	F	5,5	F	P	2	3	3	1	NR	O	NA
F3F1547	3	F	7,4	F	P	2	3	3	1	NR	O	NA
F3F1053	3	F	6,7	F	P	2	4	4	1	NR	O	NA
F3F1056	3	F	6,7	F	P	2	4	4	1	R	E	6
F3F1060	3	F	6,5	F	C	2	4	4	1	NR	O	NA
F3F1107	3	F	6	F	P	2	4	4	1	R	E	8
F3F1170	3	F	6,6	F	P	2	4	4	1	NR	O	NA
F3F1185	3	F	7,2	F	P	2	4	4	1	R	E	7
F3F1144	3	F	6,6	F	P	2	4	5	1	R	E	6
F3F1165	3	F	6,6	F	P	2	4	5	1	R	E	6
F3F1161	3	F	7,1	F	P	2	4	5	1	R	E	6
F3F1503	3	F	7	F	P	2	4	6	1	R	CP	6
F3F1208	3	F	6,6	F	P	2	4	10	NA	NA	NA	NA
F3Mx2503	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2504	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2508	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2525	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2526	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2527	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2528	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2529	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2530	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2531	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2532	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2533	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2534	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2535	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2536	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2537	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2538	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2539	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2540	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2541	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2542	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2543	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2544	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2545	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2546	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2547	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2548	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2581	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2582	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2583	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2588	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3Mx2589	3	F	NA	M	D	0	0	0	NA	NA	NA	NA
F3M1268	3	F	6	M	C	0	0	0	NA	NA	NA	NA
F3M1269	3	F	7	M	C	0	0	0	NA	NA	NA	NA
F3M1270	3	F	6,8	M	C	0	0	0	NA	NA	NA	NA
F3M1271	3	F	7,2	M	C	0	0	0	NA	NA	NA	NA
F3M1272	3	F	7,2	M	C	0	0	0	NA	NA	NA	NA
F3M1274	3	F	6,6	M	C	0	0	0	NA	NA	NA	NA
F3M1336	3	F	5,5	M	P	0	0	0	NA	NA	NA	NA
F3M1343	3	F	7	M	P	0	0	0	NA	NA	NA	NA
F3M1344	3	F	7,5	M	P	0	0	0	NA	NA	NA	NA
F3M1345	3	F	7,2	M	P	0	0	0	NA	NA	NA	NA
F3M1339	3	F	7,9	M	P	0	0	0	NA	NA	NA	NA
F3M1357	3	F	6,4	M	P	0	0	0	NA	NA	NA	NA
F3M1351	3	F	6,4	M	P	0	0	0	NA	NA	NA	NA
F3M1352	3	F	5,5	M	P	0	0	0	NA	NA	NA	NA
F3M1392	3	F	6,7	M	P	0	0	0	NA	NA	NA	NA
F3M1401	3	F	6	M	P	0	0	0	NA	NA	NA	NA
F3M1399	3	F	6,4	M	P	0	0	0	NA	NA	NA	NA
F3M1404	3	F	6,6	M	C	0	0	0	NA	NA	NA	NA
F3M1428	3	F	5,5	M	P	0	0	0	NA	NA	NA	NA
F3M1438	3	F	7,4	M	P	0	0	0	NA	NA	NA	NA
F3M1082	3	F	6,1	M	P	1	1	1	NA	NA	NA	NA
F3M1084	3	F	6,9	M	P	1	1	1	NA	NA	NA	NA
F3M1093	3	F	7,9	M	P	1	1	1	NA	NA	NA	NA
F3M1051	3	F	6,7	M	C	1	1	1	NA	NA	NA	NA
F3M1054	3	F	6,6	M	P	1	1	1	NA	NA	NA	NA
F3M1055	3	F	6,8	M	P	1	1	1	NA	NA	NA	NA
F3M1110	3	F	7,1	M	P	1	1	1	NA	NA	NA	NA
F3M1132	3	F	6,8	M	P	1	1	1	NA	NA	NA	NA
F3M1141	3	F	6,8	M	P	1	1	1	NA	NA	NA	NA
F3M1142	3	F	5,6	M	P	1	1	1	NA	NA	NA	NA
F3M1143	3	F	7,2	M	P	1	1	1	NA	NA	NA	NA
F3M1137	3	F	7	M	C	1	1	1	NA	NA	NA	NA
F3M1168	3	F	8	M	P	1	1	1	NA	NA	NA	NA
F3M1169	3	F	6,7	M	P	1	1	1	NA	NA	NA	NA
F3M1171	3	F	6,2	M	P	1	1	1	NA	NA	NA	NA
