"Numéro";"Idren";"N° de Renard";"Saison";"Date";"mois";"Saison Reprod";"Poids";"Sexe";"GIC";"Mode de Prél";"Allait Fdc";"Prél Utérus";"Info Reprod  (KLM)";"Phase préimplantatoire";"Nbre d'Emb";"Nbre de Cicat Année n";"Statut Reprod";"Res ou Cic année  n-1";"Nbre de Resorptions";"Nbre de Cicat Année n-1";"Nbre de corps jaunes";"Age";"Age ReprodCl";"repro";"nbrepro"
381;"V2F811";"811";"2002/2003";27/12/2002 00:00:00;12;2;6.70;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
387;"V2F831";"831";"2002/2003";28/12/2002 00:00:00;12;2;5.00;"F";"V";"P";"N";"O";"1";;;"9";"R";;;;;"A(0)";"Ad.";"CP";9
388;"V2F832";"832";"2002/2003";28/12/2002 00:00:00;12;2;6.50;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
389;"V2F833";"833";"2002/2003";28/12/2002 00:00:00;12;2;6.00;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
390;"V2F834";"834";"2002/2003";30/12/2002 00:00:00;12;2;6.20;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
396;"V2F853";"853";"2002/2003";2/1/2003 00:00:00;1;2;6.00;"F";"V";"P";"N";"O";;;;;;;;;;"0";;;
398;"V2F857";"857";"2002/2003";6/1/2003 00:00:00;1;2;5.40;"F";"V";"P";"N";"O";"1";;;"6";"R";;;;"-";"2";"2";"CP";6
418;"V2F916";"916";"2002/2003";12/1/2003 00:00:00;1;2;6.40;"F";"V";"C";"N";"O";"1";;;"4";"R";;;;"0";"A(0)";"Ad.";"CP";4
419;"V2F917";"917";"2002/2003";12/1/2003 00:00:00;1;2;6.30;"F";"V";"C";"N";"O";"1";;;"0";"NR";;;;"0";"2";"2";"O";
432;"V2F969";"969";"2002/2003";24/1/2003 00:00:00;1;2;7.20;"F";"V";"P";"N";"Perdu";;;;;;;;;;"3";"2";;
433;"V2F970";"970";"2002/2003";23/1/2003 00:00:00;1;2;5.90;"F";"V";"P";"N";"O";"1";;;"5";"R";"3";"3";;"0";"A(0)";"Ad.";"CP";5
434;"V2F971";"971";"2002/2003";22/1/2003 00:00:00;1;2;5.10;"F";"V";"P";"N";"N";;;;;;;;;;"6";"2";;
435;"V2F972";"972";"2002/2003";23/1/2003 00:00:00;1;2;9.80;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
436;"V2F973";"973";"2002/2003";24/1/2003 00:00:00;1;2;7.90;"F";"V";"P";"N";"N";;;;;;;;;;"1";"1";;
437;"V2F974";"974";"2002/2003";23/1/2003 00:00:00;1;2;6.20;"F";"V";"P";"N";"N";;;;;;;;;;"0";;;
440;"V2F980";"980";"2002/2003";27/1/2003 00:00:00;1;2;6.30;"F";"V";"P";"N";"O";;;;;;;;;"-";"0";;;
441;"V2F981";"981";"2002/2003";27/1/2003 00:00:00;1;2;7.50;"F";"V";"P";"N";"O";;;;;;;;;"6";"0";;;
1786;"V2Fx1687";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1774;"V2Fx1691";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1798;"V2Fx1692";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1797;"V2Fx1693";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1796;"V2Fx1719";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1795;"V2Fx1720";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1794;"V2Fx1721";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1793;"V2Fx1722";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1792;"V2Fx1723";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1791;"V2Fx1727";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1790;"V2Fx1728";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1789;"V2Fx1732";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1800;"V2Fx1733";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1787;"V2Fx1734";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1801;"V2Fx1735";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1785;"V2Fx1736";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1784;"V2Fx1737";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1783;"V2Fx1749";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1782;"V2Fx1750";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1781;"V2Fx1751";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1780;"V2Fx1763";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1779;"V2Fx1764";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1778;"V2Fx1772";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1777;"V2Fx1773";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1776;"V2Fx1774";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1775;"V2Fx1775";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1788;"V2Fx1776";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1813;"V2Fx1777";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1826;"V2Fx1778";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1825;"V2Fx1782";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1824;"V2Fx1784";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1823;"V2Fx1785";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1822;"V2Fx1786";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1821;"V2Fx1787";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1820;"V2Fx1788";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1819;"V2Fx1804";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1818;"V2Fx1805";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1817;"V2Fx1806";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1816;"V2Fx1807";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1799;"V2Fx1808";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1814;"V2Fx1809";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1827;"V2Fx1810";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1812;"V2Fx1811";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1811;"V2Fx1812";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1810;"V2Fx1813";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1809;"V2Fx1814";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1808;"V2Fx1815";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1807;"V2Fx1816";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1806;"V2Fx1817";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1805;"V2Fx1818";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1804;"V2Fx1819";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1803;"V2Fx1820";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1802;"V2Fx1821";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1815;"V2Fx1822";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
455;"V3F1026";"1026";"2002/2003";1/2/2003 00:00:00;2;3;6.10;"F";"V";"C";"N";"O";"1";"O";;;"R";;;;"0";"0";"1";"PI";
464;"V3F1044";"1044";"2002/2003";2/2/2003 00:00:00;2;3;6.70;"F";"V";"P";"N";"O";"1";"O";;;"R";;;;"-";"2";"2";"PI";
465;"V3F1045";"1045";"2002/2003";1/2/2003 00:00:00;2;3;6.70;"F";"V";"P";"N";"O";"1";"O";;;"R";;;;"-";"0";"1";"PI";
476;"V3F1067";"1067";"2002/2003";7/2/2003 00:00:00;2;3;6.30;"F";"V";"P";"N";"O";"1";;"2";;"R";;;;"-";"1";"2";"E";2
477;"V3F1068";"1068";"2002/2003";6/2/2003 00:00:00;2;3;5.50;"F";"V";"P";"N";"O";"1";"O";;;"R";;;;"-";"0";"1";"PI";
478;"V3F1069";"1069";"2002/2003";6/2/2003 00:00:00;2;3;5.40;"F";"V";"P";"N";"O";"1";"O";;;"R";;;;"-";"0";"1";"PI";
495;"V3F1100";"1100";"2002/2003";15/2/2003 00:00:00;2;3;6.50;"F";"V";"P";"N";"N";;;;;;;;;;"7";"2";;
502;"V3F1112";"1112";"2002/2003";16/2/2003 00:00:00;2;3;6.10;"F";"V";"P";"N";"O";"1";;"5";;"R";;;;"-";"0";"1";"E";5
506;"V3F1121";"1121";"2002/2003";17/2/2003 00:00:00;2;3;6.50;"F";"V";"P";"N";"N";"1";;"8";;"R";;;;;"3";"2";"E";8
518;"V3F1149";"1149";"2002/2003";1/3/2003 00:00:00;3;3;7.40;"F";"V";"P";"N";"N";"1";;"5";;"R";;;;;"3";"2";"E";5
519;"V3F1150";"1150";"2002/2003";1/3/2003 00:00:00;3;3;5.90;"F";"V";"C";"N";"O";"1";;"4";;"R";;;;"4";"0";"1";"E";4
533;"V3F1175";"1175";"2002/2003";5/3/2003 00:00:00;3;3;6.00;"F";"V";"P";"N";"N";;;;;;;;;;"0";"1";;
534;"V3F1176";"1176";"2002/2003";7/3/2003 00:00:00;3;3;6.80;"F";"V";"P";"N";"O";"1";;"6";;"R";;;;;"0";"1";"E";6
535;"V3F1177";"1177";"2002/2003";6/3/2003 00:00:00;3;3;7.30;"F";"V";"P";"N";"O";"1";;"4";;"R";"2";"2";;"-";"0";"1";"E";4
536;"V3F1178";"1178";"2002/2003";7/3/2003 00:00:00;3;3;6.70;"F";"V";"P";"N";"N";;;;;;;;;;"6";"2";;
546;"V3F1194";"1194";"2002/2003";13/3/2003 00:00:00;3;3;5.60;"F";"V";"P";"N";"N";"1";;"4";;"R";;;;;"0";"1";"E";4
547;"V3F1196";"1196";"2002/2003";14/3/2003 00:00:00;3;3;6.20;"F";"V";"P";"N";"N";"1";;"5";;"R";;;;;"0";"1";"E";5
548;"V3F1197";"1197";"2002/2003";16/3/2003 00:00:00;3;3;6.50;"F";"V";"P";"N";"N";;;;;;;;;;"0";"1";;
549;"V3F1199";"1199";"2002/2003";16/3/2003 00:00:00;3;3;6.10;"F";"V";"P";"N";"N";;;;;;;;;;"0";"1";;
554;"V3F1209";"1209";"2002/2003";24/3/2003 00:00:00;3;3;6.00;"F";"V";"P";"N";"N";;;;;;;;;;"3";"2";;
555;"V3F1210";"1210";"2002/2003";25/3/2003 00:00:00;3;3;6.00;"F";"V";"P";"N";"N";;;;;;;;;;"0";"1";;
557;"V3F1217";"1217";"2002/2003";28/3/2003 00:00:00;3;3;6.10;"F";"V";"P";"O";"N";;;;;;;;;;"0";"1";;
558;"V3F1218";"1218";"2002/2003";28/3/2003 00:00:00;3;3;5.20;"F";"V";"P";"O";"N";;;;;;;;;;"0";"1";;
562;"V3F1228";"1228";"2003/2004";20/4/2003 00:00:00;4;3;4.90;"F";"V";"D";"N";"O";"1";;;"5";"R";;;;;;;;
568;"V3F1241";"1241";"2003/2004";29/7/2003 00:00:00;7;3;5.90;"F";"V";"C";"N";"O";"1";;;"0";"NR";;;;;"2";"2";"O";
624;"V3F1407";"1407";"2003/2004";19/12/2003 00:00:00;12;3;5.40;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;;"0";;"O";
632;"V3F1430";"1430";"2003/2004";29/12/2003 00:00:00;12;3;5.70;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
640;"V3F1445";"1445";"2003/2004";2/1/2004 00:00:00;1;3;5.80;"F";"V";"P";"N";"O";"1";;;"7";"R";;;;"0";"1";"1";"CP";7
641;"V3F1448";"1448";"2003/2004";5/1/2004 00:00:00;1;3;5.70;"F";"V";"C";"N";"O";"1";;;"0";"NR";;;;;"1";"1";"O";
649;"V3F1470";"1470";"2003/2004";10/1/2004 00:00:00;1;3;5.50;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"-";"0";;"O";
658;"V3F1495";"1495";"2003/2004";19/1/2004 00:00:00;1;3;5.60;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
659;"V3F1499";"1499";"2003/2004";17/1/2004 00:00:00;1;3;5.50;"F";"V";"P";"N";"Perdu";;;;;;;;;;"0";;;
660;"V3F1500";"1500";"2003/2004";12/1/2004 00:00:00;1;3;5.20;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
668;"V3F1527";"1527";"2003/2004";23/1/2004 00:00:00;1;3;5.20;"F";"V";"P";"N";"O";;;;;;;;;"5";"0";;;
681;"V3F1559";"1559";"2003/2004";26/1/2004 00:00:00;1;3;6.70;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
682;"V3F1560";"1560";"2003/2004";27/1/2004 00:00:00;1;3;6.50;"F";"V";"P";"N";"O";;;;;;;;;"0";"0";;;
1952;"V3Fx2595";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1942;"V3Fx2596";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1943;"V3Fx2602";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1944;"V3Fx2603";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1945;"V3Fx2604";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1946;"V3Fx2605";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1947;"V3Fx2606";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1948;"V3Fx2607";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1949;"V3Fx2608";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1961;"V3Fx2610";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1951;"V3Fx2611";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1939;"V3Fx2637";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1953;"V3Fx2638";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1954;"V3Fx2639";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1955;"V3Fx2640";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1956;"V3Fx2641";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1957;"V3Fx2642";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1958;"V3Fx2655";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1959;"V3Fx2661";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1919;"V3Fx2662";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1950;"V3Fx2663";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1930;"V3Fx2664";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1920;"V3Fx2665";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1921;"V3Fx2666";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1922;"V3Fx2671";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1923;"V3Fx2672";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1924;"V3Fx2673";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1925;"V3Fx2674";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1926;"V3Fx2675";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1927;"V3Fx2676";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1941;"V3Fx2677";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1929;"V3Fx2678";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1940;"V3Fx2679";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1931;"V3Fx2686";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1932;"V3Fx2687";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1933;"V3Fx2688";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1934;"V3Fx2689";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1935;"V3Fx2690";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1936;"V3Fx2691";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1937;"V3Fx2692";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1938;"V3Fx2700";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1962;"V3Fx2701";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1928;"V3Fx2706";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1995;"V3Fx2707";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1985;"V3Fx2708";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1986;"V3Fx2709";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1987;"V3Fx2710";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1988;"V3Fx2711";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1989;"V3Fx2712";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1990;"V3Fx2713";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1991;"V3Fx2714";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1992;"V3Fx2715";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1960;"V3Fx2718";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1994;"V3Fx2719";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1982;"V3Fx2720";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1996;"V3Fx2721";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1997;"V3Fx2722";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1998;"V3Fx2742";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1999;"V3Fx2743";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2000;"V3Fx2744";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2001;"V3Fx2745";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2002;"V3Fx2746";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2003;"V3Fx2747";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1993;"V3Fx2748";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1973;"V3Fx2749";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1963;"V3Fx2750";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1964;"V3Fx2751";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1965;"V3Fx2752";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1966;"V3Fx2753";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1967;"V3Fx2754";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1968;"V3Fx2755";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1969;"V3Fx2756";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1970;"V3Fx2757";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1984;"V3Fx2758";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1972;"V3Fx2759";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1983;"V3Fx2760";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1974;"V3Fx2761";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1975;"V3Fx2762";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
1976;"V3Fx2763";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1977;"V3Fx2764";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1978;"V3Fx2765";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1979;"V3Fx2766";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1980;"V3Fx2767";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1981;"V3Fx2768";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
